filePath,country,breedName,health,finalSkill,veterancy,healthRegen,staminaRegen,speed,inventory,tankSkill,vehicleSkill,cannonSkill,tankGunSkill,pistolSkill,smgSkill,mgunSkill,rifleSkill,rocketLskill,melee,commandPower,score,captureWeight
./resource/gamelogic/set/breed/mp\eng\squadleader_40.set,eng,squadleader_40,200,vet_3,1,100,100,0.9,"['""em3"" filled', '""ammo british303_clip"" 50', '""bandage"" 3', '""grenade mk1"" 2', '""grenade n73at"" 1', '""smoke grenade"" 2', '""n77_smoke grenade"" 1']",0.8,1.0,1.0,n/a,3,4,2,3,2,4,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\eng\squadleader_asst.set,eng,squadleader_asst,200,vet_5,1,100,100,0.9,"['""em3"" filled', '""ammo british303_clip"" 50', '""ammo bren_mag"" 56', '""bandage"" 3', '""grenade mk1"" 2', '""grenade n73at"" 1', '""smoke grenade"" 1', '""n77_smoke grenade"" 1']",0.8,1.0,1.0,n/a,4,4,3,5,2,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\eng\squadleader_can.set,eng,squadleader_can,200,vet_4,1,100,100,0.9,"['""em3"" filled', '""ammo british303_clip"" 50', '""bandage"" 3', '""grenade mk1"" 2', '""grenade n73at"" 1', '""smoke grenade"" 2', '""n77_smoke grenade"" 1']",0.8,1.0,1.0,n/a,3,4,2,3,2,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\eng\squadleader_scot.set,eng,squadleader_scot,200,vet_5,1,100,100,0.9,"['""em3"" filled', '""ammo british303_clip"" 50', '""bandage"" 3', '""grenade mk1"" 2', '""grenade n73at"" 1', '""smoke grenade"" 2', '""n77_smoke grenade"" 1']",0.8,1.0,1.0,n/a,5,5,4,5,4,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\eng\sturmovik.set,eng,sturmovik,400,vet_5,elite,100,100,0.9,"['""sten_v"" filled', '""ammo sten_mag"" 224', '""bandage"" 5', '""grenade mk1"" 2', '""grenade n73at"" 1', '""smoke grenade"" 1', '""n77_smoke grenade"" 0.5 1']",1.0,1.0,1.0,n/a,7,7,7,7,7,7,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\eng\sturmovik2.set,eng,sturmovik2,400,vet_5,elite,100,100,0.9,"['""bren"" filled', '""ammo bren_mag"" 224', '""bandage"" 5', '""grenade mk1"" 2', '""grenade n73at"" 1', '""n77_smoke grenade"" 0.5 1', '""dynamite"" 1']",1.0,1.0,1.0,n/a,7,7,7,7,7,7,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\eng\sturmovik3.set,eng,sturmovik3,400,vet_5,elite,100,100,0.9,"['""sten_v"" filled', '""ammo sten_mag"" 224', '""bandage"" 5', '""grenade mk1"" 2', '""n77_smoke grenade"" 0.5 1', '""weapon piatrocket"" filled', '""ammo piatrocket"" 5']",1.0,1.0,1.0,n/a,7,7,7,7,7,7,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\eng\sturmovik4.set,eng,sturmovik4,400,vet_5,elite,100,100,0.9,"['""sten_v"" filled', '""ammo sten_mag"" 224', '""bandage"" 3', '""grenade mk1"" 2', '""n77_smoke grenade"" 0.5 1', '""ammo ptr"" 15', '""boyes"" filled']",1.0,1.0,1.0,n/a,7,7,7,7,7,7,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\eng\sturmovik4b.set,eng,sturmovik4b,400,vet_5,elite,100,100,0.9,"['""em3_vet"" filled', '""ammo british303_clip"" 100', '""ammo bren_mag"" 56', '""bandage"" 5', '""grenade mk1"" 2', '""grenade n73at"" 1', '""n77_smoke grenade"" 0.5 1', '""dynamite"" 1']",1.0,1.0,1.0,n/a,7,7,7,7,7,7,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\eng\sturmovik4c.set,eng,sturmovik4c,400,vet_7,elite,100,100,0.9,"['""em3_vet"" filled', '""ammo british303_clip"" 100', '""ammo bren_mag"" 56', '""bandage"" 5', '""grenade mk1"" 2', '""grenade n73at"" 1', '""smoke grenade"" 1', '""n77_smoke grenade"" 0.5 1']",1.0,1.0,1.0,n/a,7,7,7,7,7,7,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\eng\sturmovik5.set,eng,sturmovik5,400,vet_5,elite,100,100,0.9,"['""weapon piatrocket"" filled', '""sten_v"" filled', '""ammo sten_mag"" 224', '""bandage"" 5', '""grenade n73at"" 1', '""n77_smoke grenade"" 0.5 1', '""ammo piatrocket"" 5']",1.0,1.0,1.0,n/a,7,7,7,7,7,7,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\eng\sturmovik5b.set,eng,sturmovik5b,400,vet_5,elite,100,100,0.9,"['""sten_v"" filled', '""ammo sten_mag"" 224', '""bandage"" 5', '""grenade mk1"" 2', '""grenade n73at"" 1', '""n77_smoke grenade"" 0.5 1', '""smoke grenade"" 1', '""ammo piatrocket"" 3']",1.0,1.0,1.0,n/a,7,7,7,7,7,7,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\eng\sturmovik6.set,eng,sturmovik6,400,vet_5,elite,100,100,0.9,"['""bren"" filled', '""ammo bren_mag"" 224', '""bandage"" 5', '""grenade mk1"" 2', '""smoke grenade"" 2', '""n77_smoke grenade"" 0.5 1', '""dynamite"" 1']",1.0,1.0,1.0,n/a,7,7,7,7,7,7,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\eng\sturmovik6b.set,eng,sturmovik6b,400,vet_5,elite,100,100,0.9,"['""em3_vet"" filled', '""ammo british303_clip"" 100', '""ammo bren_mag"" 168', '""bandage"" 5', '""grenade mk1"" 2', '""grenade n73at"" 1', '""smoke grenade"" 2', '""n77_smoke grenade"" 0.5 1', '""sandbag_kit"" 1']",1.0,1.0,1.0,n/a,7,7,7,7,7,7,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\eng\sturmovik_2ic.set,eng,sturmovik_2ic,400,vet_7,elite,100,100,0.9,"['""sten_v"" filled', '""ammo sten_mag"" 224', '""bandage"" 5', '""grenade mk1"" 2', '""grenade n73at"" 1', '""smoke grenade"" 2', '""n77_smoke grenade"" 1']",1.0,1.0,1.0,n/a,7,7,7,7,7,7,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\eng\sturmovik_cpl.set,eng,sturmovik_cpl,400,vet_7,elite,100,100,0.9,"['""sten_v"" filled', '""ammo sten_mag"" 224', '""bandage"" 5', '""grenade mk1"" 2', '""grenade n73at"" 1', '""smoke grenade"" 2', '""n77_smoke grenade"" 1']",1.0,1.0,1.0,n/a,7,7,7,7,7,7,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\eng\tankman.set,eng,tankman,100,tankman,n/a,100,100,0.8,"['""webley"" filled', '""ammo webley_clip"" 36', '""bandage"" 3']",1,1,0.8,2,3,3,2,2,1,3,0.25,1.2,0.25
./resource/gamelogic/set/breed/mp\eng\tankman2.set,eng,tankman2,150,tankman2,n/a,100,100,0.8,"['""sten_mk2"" filled', '""ammo sten_mag"" 128', '""bandage"" 3']",1,1,0.8,4,3,3,3,2,1,3,0.5,2.20,0.5
./resource/gamelogic/set/breed/mp\eng\vehicle_supporter.set,eng,vehicle_supporter,150,vehicle_supporter,tankcrew,100,100,0.9,"['""sten_mk2"" filled', '""ammo sten_mag"" 128', '""bandage"" 3', '""grenade mk1"" 1', '""smoke grenade"" 1']",1.0,1.0,1.0,4,3,2,4,2,1,4,0.50,2.00,0.25
./resource/gamelogic/set/breed/mp\eng\vehicle_supporter_40.set,eng,vehicle_supporter_40,150,vehicle_supporter,tankcrew,100,100,0.9,"['""sten_mk2"" filled', '""ammo sten_mag"" 128', '""bandage"" 3', '""grenade mk1"" 1', '""smoke grenade"" 1']",1.0,1.0,1.0,3,3,2,3,2,1,3,0.50,2.00,0.25
./resource/gamelogic/set/breed/mp\eng\vet_tankman.set,eng,vet_tankman,100,tankman,n/a,100,100,0.8,"['""webley"" filled', '""ammo webley_clip"" 36', '""bandage"" 3']",1.15,1.15,1,5,3,3,3,2,1,3,0.25,1.2,0.25
./resource/gamelogic/set/breed/mp\eng\vet_tankman2.set,eng,vet_tankman2,150,tankman2,n/a,100,100,0.8,"['""sten_mk2"" filled', '""ammo sten_mag"" 128', '""bandage"" 3']",1.2,1.2,1.1,7,3,3,4,2,1,3,0.5,2.20,0.5
./resource/gamelogic/set/breed/mp\ger\ap_miner.set,ger,ap_miner,150,ap_miner,n/a,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""mine s_mine"" 29', '""barbwire_kit""', '""hohlladung grenade""', '""bandage"" 5']",0.75,1,0.8,n/a,4,4,2,3,2,4,1.0,1.00,1.0
./resource/gamelogic/set/breed/mp\ger\at_miner.set,ger,at_miner,150,at_miner,n/a,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""mine antitank"" 7', '""hedgehog_kit""', '""hohlladung grenade""', '""bandage"" 5']",0.75,1,0.8,n/a,4,4,2,3,2,4,1.0,1.00,1.0
./resource/gamelogic/set/breed/mp\ger\at_rifle.set,ger,at_rifle,150,at_rifle,1,100,100,0.9,"['""pzb39"" filled', '""bandage"" 3', '""hohlladung grenade""', '""ammo ptr"" 35']",0.75,1,0.8,n/a,4,4,1,5,2,4,1.0,1.50,1.0
./resource/gamelogic/set/breed/mp\ger\at_rifle2.set,ger,at_rifle2,150,at_rifle,1,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""hohlladung grenade""', '""smoke grenade"" 1', '""ammo ptr"" 10']",0.75,1,0.8,n/a,4,4,2,5,2,4,1.0,1.50,1.0
./resource/gamelogic/set/breed/mp\ger\bazooker.set,ger,bazooker,150,bazooker,1,100,100,0.9,"['""weapon panzershreck"" filled', '""bandage"" 3', '""hohlladung grenade""', '""ammo panzershreck"" 7', '""valter"" filled', '""ammo walther_mag"" 16']",0.75,1,0.8,n/a,4,3,2,4,5,4,1.0,1.50,1.0
./resource/gamelogic/set/breed/mp\ger\bazooker2.set,ger,bazooker2,150,bazooker,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 3', '""grenade m24"" 2', '""hohlladung grenade""', '""smoke grenade"" 1', '""ammo panzershreck"" 3']",0.75,1,0.8,n/a,4,3,2,4,5,4,1.0,1.50,1.0
./resource/gamelogic/set/breed/mp\ger\bazooker3.set,ger,bazooker3,150,bazooker,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 3', '""grenade m24"" 2', '""hohlladung grenade""', '""smoke grenade"" 1', '""panzerfaust_60 weapon"" filled', '""panzerfaust_60 weapon"" filled']",0.75,1,0.8,n/a,4,3,2,4,5,4,1.0,1.50,1.0
./resource/gamelogic/set/breed/mp\ger\elite.set,ger,elite,350,vet_4,elite,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 5', '""grenade m24"" 2', '""grenade pwm1"" 1', '""smoke grenade"" 1']",0.85,1,0.9,n/a,6,6,6,6,6,6,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger\elite2.set,ger,elite2,350,vet_4,elite,100,100,0.9,"['""g43_scope"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""bandage"" 5', '""grenade m24"" 2', '""grenade pwm1"" 1', '""smoke grenade"" 1', '""dynamite"" 1']",0.85,1,0.9,n/a,6,6,6,6,6,6,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger\elite3.set,ger,elite3,350,vet_4,elite,100,100,0.9,"['""fg42_rifle"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m24"" 2', '""grenade pwm1"" 1', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,6,6,6,6,6,6,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger\elite4.set,ger,elite4,350,vet_2,elite,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""bandage"" 5', '""grenade m24"" 2', '""grenade pwm1"" 1', '""smoke grenade"" 1']",0.85,1,0.9,n/a,6,6,6,6,6,6,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger\elite5.set,ger,elite5,350,vet_2,elite,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""bandage"" 5', '""grenade m24"" 2', '""panzerfaust weapon"" filled']",0.85,1,0.9,n/a,6,6,6,6,6,6,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger\elite6.set,ger,elite6,350,vet_2,elite,100,100,0.9,"['""mg34"" filled', '""ammo mg_mauser drum"" 300', '""bandage"" 5', '""smoke_paradrop_ammo grenade"" 1', '""sandbag_kit"" 1', '""barrel_case""']",0.85,1,0.9,n/a,6,6,6,6,6,6,0.50,0.50,0.50
./resource/gamelogic/set/breed/mp\ger\elite_at.set,ger,elite_at,350,vet_4,elite,100,100,0.9,"['""weapon panzershreck"" filled', '""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24x5"" 1', '""ammo panzershreck"" 7']",0.85,1,0.9,n/a,6,6,6,6,6,6,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\ger\elite_tankman.set,ger,elite_tankman,100,tankman,tankcrew,100,100,0.8,"['""valter"" filled', '""ammo walther_mag"" 32']",1.15,1.15,1.0,8,5,5,5,3,2,4,0.25,1.2,0.25
./resource/gamelogic/set/breed/mp\ger\elite_tankman2.set,ger,elite_tankman2,150,tankman2,tankcrew,100,100,0.8,"['""mp40"" filled', '""ammo mp40_mag"" 96']",1.20,1.20,1.0,10,4,5,7,3,2,4,0.5,2.20,0.5
./resource/gamelogic/set/breed/mp\ger\fallschirm_at.set,ger,fallschirm_at,400,vet_7,elite,100,100,0.9,"['""weapon panzershreck"" filled', '""ammo panzershreck"" 7', '""valter"" filled', '""ammo walther_mag"" 16', '""grenade m39"" 2', '""grenade pwm1""']",0.95,1,1,n/a,7,7,7,7,7,7,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger\fallschirm_at2.set,ger,fallschirm_at2,400,vet_7,elite,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 60', '""smoke grenade"" 1', '""ammo panzershreck"" 5', '""grenade m39"" 2', '""grenade pwm1""']",0.95,1,1,n/a,7,7,7,7,7,7,1.75,1.75,1.75
./resource/gamelogic/set/breed/mp\ger\fallschirm_fgsc_42.set,ger,fallschirm_fgsc_42,400,vet_6,elite,100,100,0.9,"['""fg42_sc"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""', '""smoke grenade"" 1', '""sandbag_kit""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_fgsc_43.set,ger,fallschirm_fgsc_43,400,vet_6,elite,100,100,0.9,"['""fg42_sc"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 1', '""sandbag_kit""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_fg_42.set,ger,fallschirm_fg_42,400,vet_6,elite,100,100,0.9,"['""fg42_rifle"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""', '""smoke grenade"" 1', '""sandbag_kit""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_fg_43.set,ger,fallschirm_fg_43,400,vet_6,elite,100,100,0.9,"['""fg42_rifle"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 1', '""sandbag_kit""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_grenadier.set,ger,fallschirm_grenadier,400,vet_6,elite,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 120', '""bandage"" 5', '""k98_gewehrgranat"" filling ""k98_grenade fg"" 1', '""k98_grenade fg"" 6 1', '""k98_grenade ap"" 1 1', '""ammo mg_mauser drum"" 50']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_mg.set,ger,fallschirm_mg,400,vet_6,elite,100,100,0.9,"['""mg42_inf_250"" filled', '""ammo mg_mauser belt"" 300', '""bandage"" 5', '""sandbag_kit""', '""barrel_case""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_mg_39.set,ger,fallschirm_mg_39,400,vet_6,elite,100,100,0.9,"['""mg34"" filled', '""ammo mg_mauser drum"" 300', '""bandage"" 5', '""sandbag_kit""', '""barrel_case""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_mg_asst.set,ger,fallschirm_mg_asst,400,vet_3,elite,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 80', '""ammo mg_mauser belt"" 600', '""bandage"" 5']",0.95,1,1,n/a,7,7,7,7,7,7,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger\fallschirm_mg_asst_39.set,ger,fallschirm_mg_asst_39,400,vet_6,elite,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 80', '""ammo mg_mauser belt"" 600', '""bandage"" 5']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_pzfst.set,ger,fallschirm_pzfst,400,vet_6,elite,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 120', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m39"" 2', '""panzerfaust_30 weapon"" filled']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_pzfst_stg.set,ger,fallschirm_pzfst_stg,400,vet_6,elite,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 5', '""grenade m39"" 2', '""smoke grenade"" 1', '""panzerfaust_30 weapon"" filled']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_rifle.set,ger,fallschirm_rifle,400,vet_3,elite,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 120', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""']",0.95,1,1,4,7,7,7,7,7,7,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\ger\fallschirm_rifle_39.set,ger,fallschirm_rifle_39,400,vet_6,elite,100,100,0.9,"['""mauzer_vet"" filled', '""ammo mauser_clip"" 120', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_sa.set,ger,fallschirm_sa,400,vet_6,elite,100,100,0.9,"['""g43"" filled', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 100', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_sa_41.set,ger,fallschirm_sa_41,400,vet_6,elite,100,100,0.9,"['""g41"" filled', '""ammo mauser_clip"" 120', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_sl.set,ger,fallschirm_sl,400,vet_6,elite,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 2']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_sl_40.set,ger,fallschirm_sl_40,400,vet_6,elite,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_sl_asst_fg_42.set,ger,fallschirm_sl_asst_fg_42,400,vet_6,elite,100,100,0.9,"['""fg42_rifle"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_sl_asst_fg_43.set,ger,fallschirm_sl_asst_fg_43,400,vet_6,elite,100,100,0.9,"['""fg42_rifle"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 2']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_sl_asst_fg_44.set,ger,fallschirm_sl_asst_fg_44,400,vet_6,elite,100,100,0.9,"['""fg42_rifle"" filled', '""ammo fg42_mag"" 160', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 2', '""panzerfaust_30 weapon"" filled']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_sl_asst_smg.set,ger,fallschirm_sl_asst_smg,400,vet_6,elite,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""', '""smoke grenade"" 2']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_smg_40.set,ger,fallschirm_smg_40,400,vet_6,elite,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 5', '""grenade m39"" 2', '""grenade m24x5""']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_sniper.set,ger,fallschirm_sniper,400,vet_6,elite,100,100,0.9,"['""mauzer_s"" filled', '""ammo mauser_clip"" 120', '""ammo mg_mauser drum"" 50', '""bandage"" 5', '""grenade m39"" 2']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\fallschirm_stg.set,ger,fallschirm_stg,400,vet_6,elite,100,100,0.9,"['""sg44"" filled', '""ammo stg44_mag"" 180', '""bandage"" 5', '""grenade m39"" 2', '""grenade pwm1""', '""smoke grenade"" 1']",0.95,1,1,n/a,7,7,7,7,7,7,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\ger\flamer.set,ger,flamer,150,flamer,n/a,100,100,0.9,"['""flame_thrower_g""', '""balloon_g"" filled', '""bandage"" 3']",0.75,1,0.8,n/a,4,4,2,3,2,4,1.0,1.00,1.0
./resource/gamelogic/set/breed/mp\ger\flamer2.set,ger,flamer2,150,flamer,1,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 1', '""smoke grenade"" 1']",0.75,1,0.8,n/a,4,4,2,3,2,4,1.0,1.00,1.0
./resource/gamelogic/set/breed/mp\ger\fusilier_mg.set,ger,fusilier_mg,200,vet_5,1,100,100,0.9,"['""mg42_inf"" filled', '""ammo mg_mauser drum"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 3', '""sandbag_kit""', '""barrel_case""']",0.75,1,0.8,n/a,5,3,5,4,2,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger\fusilier_mg_39.set,ger,fusilier_mg_39,200,vet_5,1,100,100,0.9,"['""mg34"" filled', '""ammo mg_mauser drum"" 300', '""valter"" filled', '""ammo walther_mag"" 16', '""bandage"" 3', '""sandbag_kit""', '""barrel_case""']",0.75,1,0.8,n/a,5,3,5,4,2,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger\fusilier_mg_asst.set,ger,fusilier_mg_asst,200,vet_5,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser belt"" 600', '""bandage"" 3', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,5,5,2,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger\fusilier_pzfst.set,ger,fusilier_pzfst,200,vet_5,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""sandbag_kit""', '""panzerfaust_60 weapon"" filled']",0.75,1,0.8,n/a,4,3,2,5,5,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger\fusilier_pzfst_sa.set,ger,fusilier_pzfst_sa,200,vet_5,1,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""sandbag_kit""', '""panzerfaust_60 weapon"" filled']",0.75,1,0.8,n/a,4,3,2,5,3,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger\fusilier_rifle.set,ger,fusilier_rifle,200,vet_5,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,2,5,3,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger\fusilier_sa.set,ger,fusilier_sa,200,vet_5,1,100,100,0.9,"['""g43"" filling ""ammo g43_mag"" 10', '""ammo g43_mag"" 20', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,2,5,3,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger\fusilier_sa_41.set,ger,fusilier_sa_41,200,vet_5,1,100,100,0.9,"['""g41"" filled', '""ammo mauser_clip"" 80', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""sandbag_kit""']",0.75,1,0.8,n/a,4,3,2,5,3,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger\fusilier_sl.set,ger,fusilier_sl,200,vet_5,1,100,100,0.9,"['""mp40"" filled', '""ammo mp40_mag"" 192', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""smoke grenade"" 2']",0.85,1,0.9,n/a,5,5,4,5,4,5,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\ger\fusilier_sl_asst.set,ger,fusilier_sl_asst,200,vet_5,1,100,100,0.9,"['""mauzer"" filled', '""ammo mauser_clip"" 60', '""ammo mg_mauser drum"" 50', '""bandage"" 3', '""grenade m24"" 2', '""grenade m24x5"" 0 1', '""smoke grenade""', '""sandbag_kit""']",0.75,1,0.8,n/a,5,4,4,5,4,5,1.25,1.25,1.25
